magazine,volume,issue,serial_num,date,title,author,page,note
伊那路,60,12,719,2016/12/10,［第41回上伊那歴史研究会県外実地踏査報告］越中富山と上伊那とのつながりを探る　越中富山の薬売り・飛騨ブリ・木曽義仲（樋口次郎兼光）を視点に　富山方面実地踏査からあれこれ,伊藤　一夫,23,広域特集号
伊那路,60,12,719,2016/12/10,［第41回上伊那歴史研究会県外実地踏査報告］越中富山と上伊那とのつながりを探る　越中富山の薬売り・飛騨ブリ・木曽義仲（樋口次郎兼光）を視点に　今「信用」と「先用後利」に生きる　越中・大和・近江の薬屋さんと上伊那,矢澤　静二,24,広域特集号
伊那路,60,12,719,2016/12/10,伊那市が取り組む古い地名調査（5）,竹松　亨,29,広域特集号
伊那路,60,12,719,2016/12/10,【高山の植物】（48）シナノコザクラ　南アルプスで見かけた植物（35）,田中　茂,表紙2,広域特集号
伊那路,60,12,719,2016/12/10,【おとぎ絵姿花彩帖】（30）,橋爪　まんぷ,表紙3,広域特集号
伊那路,60,11,718,2016/11/10,講演「句から覗いた井月　酒と食べ物」,伊藤　伊那男,1,
伊那路,60,11,718,2016/11/10,子規庵以後の歌会,桃澤　匡行,18,
伊那路,60,11,718,2016/11/10,井月日記甲・乙翻刻（3）,竹入　弘元,24,
伊那路,60,11,718,2016/11/10,江戸時代の治水家「伊藤由助」の生涯と功績,北原　昌弘,32,
伊那路,60,11,718,2016/11/10,短歌　破袋大黒柱鬼の首（16）,野溝　直人,38,
伊那路,60,11,718,2016/11/10,日本の子育て（26）啐啄同時,大槻　武治,39,
伊那路,60,11,718,2016/11/10,【高山の植物】（47）トウヤクリンドウ　南アルプスで見かけた植物（34）,田中　茂,表紙2,
伊那路,60,11,718,2016/11/10,【おとぎ絵姿花彩帖】（29）,橋爪　まんぷ,表紙3,
伊那路,60,10,717,2016/10/10,常円寺丸山公園の二十二夜様,中崎　隆生,1,民俗特集号
伊那路,60,10,717,2016/10/10,赤穂村役場庁舎の建築について　地方自治の先駆者福澤泰江の「建築小言」,小池　金義,10,民俗特集号
伊那路,60,10,717,2016/10/10,高遠に残るそばの道具　高遠町歴史博物館・伊那市民俗資料館所蔵品より,林　洋一,21,民俗特集号
伊那路,60,10,717,2016/10/10,都に春を（2）東大寺の謎,亀田　武巳,26,民俗特集号
伊那路,60,10,717,2016/10/10,伊那市が取り組む古い地名調査（4）,竹松　亨,30,民俗特集号
伊那路,60,10,717,2016/10/10,伊那谷のブッポウソウ　民俗の窓を通して（27）,吉田　保晴,37,民俗特集号
伊那路,60,10,717,2016/10/10,【高山の植物】（46）トラキチラン　南アルプスで見かけた植物（33）,田中　茂,表紙2,民俗特集号
伊那路,60,10,717,2016/10/10,【おとぎ絵姿花彩帖】（28）,橋爪　まんぷ,表紙3,民俗特集号
伊那路,60,9,716,2016/09/10,『庚子日録』に見る根岸短歌会と歌人たち,桃澤　匡行,1,
伊那路,60,9,716,2016/09/10,短歌　破袋大黒柱鬼の首（15）,野溝　直人,9,
伊那路,60,9,716,2016/09/10,井月日記甲・乙翻刻（2）,竹入　弘元,10,
伊那路,60,9,716,2016/09/10,都に春を（1）東大寺の謎,亀田　武巳,16,
伊那路,60,9,716,2016/09/10,『古今書院』創設者・西春近村出身の橋本福松（3）教員から実業家へと歩んだその波乱の生涯に学ぶ,三上　徹也,27,
伊那路,60,9,716,2016/09/10,【文化短信】出前講座「防災」　木下北城地区「あった会」,山本　勝,39,
伊那路,60,9,716,2016/09/10,【高山の植物】（45）オサバグサ　南アルプスで見かけた植物（32）,田中　茂,表紙2,
伊那路,60,9,716,2016/09/10,【おとぎ絵姿花彩帖】（27）,橋爪　まんぷ,表紙3,
伊那路,60,8,715,2016/08/10,ガダルカナルの惨禍と伊那飛行場の建設,久保田　誼,1,終戦特集号
伊那路,60,8,715,2016/08/10,私の戦争体験　東京における学生時代,春日　輝海,12,終戦特集号
伊那路,60,8,715,2016/08/10,少年農兵隊（甲種食糧増産隊）活動の記録　長野県大隊の一事例,小池　金義,30,終戦特集号
伊那路,60,8,715,2016/08/10,マリアナ諸島パガン島帰還聞き取り余話,北原　昌弘,39,終戦特集号
伊那路,60,8,715,2016/08/10,日本の子育て（25）選挙,大槻　武治,46,終戦特集号
伊那路,60,8,715,2016/08/10,【文化短信】美篶小学校資料館運営委員会　長野県文化財保護功労表彰受賞,伊藤　一夫,47,終戦特集号
伊那路,60,8,715,2016/08/10,【高山の植物】（44）タテヤマキンバイ　南アルプスで見かけた植物（31）,田中　茂,表紙2,終戦特集号
伊那路,60,8,715,2016/08/10,【おとぎ絵姿花彩帖】（26）,橋爪　まんぷ,表紙3,終戦特集号
伊那路,60,7,714,2016/07/10,伊那市高遠町が「日本で最も美しい村」連合に加盟　上伊那では中川村にいで2番目,山口　通之,1,
伊那路,60,7,714,2016/07/10,井月日記甲・乙翻刻（1）,竹入　弘元,13,
伊那路,60,7,714,2016/07/10,「乱世の井月」の講演記を読んで,矢島　太郎,20,
伊那路,60,7,714,2016/07/10,伊那市が取り組む古い地名調査（3）,竹松　亨,26,
伊那路,60,7,714,2016/07/10,伊那谷のウソ　民俗の窓を通して（26）,吉田　保晴,33,
伊那路,60,7,714,2016/07/10,【文化短信】「伊那地侍八勇士」の石碑建立,清水　満,36,
伊那路,60,7,714,2016/07/10,【古文書の窓】（127）御船を流した御船守の詫び証文,下平　すみ子,38,
伊那路,60,7,714,2016/07/10,【高山の植物】（43）ミヤマムラサキ　南アルプスで見かけた植物（30）,田中　茂,表紙2,
伊那路,60,7,714,2016/07/10,【おとぎ絵姿花彩帖】（25）,橋爪　まんぷ,表紙3,
伊那路,60,6,713,2016/06/10,世界の中の信州蕎麦　ソバの起源、蕎麦の多様性,松島　憲一,1,そば（蕎麦）特集号
伊那路,60,6,713,2016/06/10,信州そば発祥の地といわれる伊那,小林　史麿,9,そば（蕎麦）特集号
伊那路,60,6,713,2016/06/10,高遠そば,飯島　進,18,そば（蕎麦）特集号
伊那路,60,6,713,2016/06/10,寒さらしそば,伊藤　亨,22,そば（蕎麦）特集号
伊那路,60,6,713,2016/06/10,飯島町の種子ソバ栽培,小林　雄一,26,そば（蕎麦）特集号
伊那路,60,6,713,2016/06/10,飯島町のソバと「いいじま手打ち蕎麦の会」の取り組み,小林　忠彦,31,そば（蕎麦）特集号
伊那路,60,6,713,2016/06/10,中川赤そば花まつり,片桐　充昭,35,そば（蕎麦）特集号
伊那路,60,6,713,2016/06/10,赤そば（箕輪町上古田地区）,唐澤　利文,36,そば（蕎麦）特集号
伊那路,60,6,713,2016/06/10,伊那谷にいた鳥　民俗の窓を通して（25）,吉田　保晴,38,そば（蕎麦）特集号
伊那路,60,6,713,2016/06/10,驚くほど早かった伊那地方の種痘,三浦　孝美,43,そば（蕎麦）特集号
伊那路,60,6,713,2016/06/10,【高山の植物】（42）アカイシキバナノコマノツメ　南アルプスで見かけた植物（29）,田中　茂,表紙2,そば（蕎麦）特集号
伊那路,60,6,713,2016/06/10,【おとぎ絵姿花彩帖】（24）,橋爪　まんぷ,表紙3,そば（蕎麦）特集号
伊那路,60,5,712,2016/05/10,上伊那地域にも広がる松くい虫被害　被害の現状と対策を考える,近藤　道治,1,
伊那路,60,5,712,2016/05/10,短歌　破袋大黒柱鬼の首（14）,野溝　直人,10,
伊那路,60,5,712,2016/05/10,伊那市が取り組む古い地名調査（2）,竹松　亨,11,
伊那路,60,5,712,2016/05/10,伊那商事索道（2）当時の写真と職員の証言から検証,小林　哲,22,
伊那路,60,5,712,2016/05/10,高遠町歴史博物館・春季特別展　中村不折　生誕150年「己を広げ　己を高め」について,林　洋一,30,
伊那路,60,5,712,2016/05/10,『古今書院』創設者・西春近村出身の橋本福松（2）教員から実業家へと歩んだその波乱の生涯に学ぶ,三上　徹也,35,
伊那路,60,5,712,2016/05/10,【高山の植物】（41）ツガザクラ　南アルプスで見かけた植物（28）,田中　茂,表紙2,
伊那路,60,5,712,2016/05/10,【おとぎ絵姿花彩帖】（23）,橋爪　まんぷ,表紙3,
伊那路,60,4,711,2016/04/10,『古今書院』創設者・西春近村出身の橋本福松（1）教員から実業家へと歩んだその波乱の生涯に学ぶ,三上　徹也,1,
伊那路,60,4,711,2016/04/10,伊那市が取り組む古い地名調査（1）,竹松　亨,12,
伊那路,60,4,711,2016/04/10,伊那商事索道（1）当時の写真と職員の証言から検証,小林　哲,20,
伊那路,60,4,711,2016/04/10,上伊那地域の「御柱」,,32,著者記載なし
伊那路,60,4,711,2016/04/10,飯塚政美氏を偲ぶ,赤羽　義洋,33,
伊那路,60,4,711,2016/04/10,日本の子育て（24）人を見たら泥棒と思え,大槻　武治,35,
伊那路,60,4,711,2016/04/10,【文化短信】光前寺の「柿葺き」葺き替え見学,吉田　保晴,36,
伊那路,60,4,711,2016/04/10,【古文書の窓】（126）宮大工棟梁小口直四郎の請負証文,三浦　孝美,38,
伊那路,60,4,711,2016/04/10,【高山の植物】（40）イワヒゲ　南アルプスで見かけた植物（27）,田中　茂,表紙2,
伊那路,60,4,711,2016/04/10,【おとぎ絵姿花彩帖】（22）,橋爪　まんぷ,表紙3,
伊那路,60,3,710,2016/03/10,桃澤茂春の歌　子規庵歌会参加の以前と以後,山田　宗夫,1,
伊那路,60,3,710,2016/03/10,私の戦争体験,上柳　優二郎,13,
伊那路,60,3,710,2016/03/10,東春近小学校教員赤化事件後の学童意識調査結果,北原　昌弘,26,
伊那路,60,3,710,2016/03/10,短歌　破袋大黒柱鬼の首（13）,野溝　直人,31,
伊那路,60,3,710,2016/03/10,『芸人と俳人』を読む　又吉直樹・堀本裕樹対談,矢島　太郎,32,
伊那路,60,3,710,2016/03/10,日本の子育て（23）子煩悩,大槻　武治,36,
伊那路,60,3,710,2016/03/10,【文化短信】学童疎開の碑,氣賀澤　厚典,37,
伊那路,60,3,710,2016/03/10,【古文書の窓】（125）維新の余波,松澤　英太郎,38,
伊那路,60,3,710,2016/03/10,【高山の植物】（39）チシマアマナ　南アルプスで見かけた植物（26）,田中　茂,表紙2,
伊那路,60,3,710,2016/03/10,【おとぎ絵姿花彩帖】（21）,橋爪　まんぷ,表紙3,
伊那路,60,2,709,2016/02/10,「第16回上伊那郷土研究交流の集い」報告,伊藤　修,1,上伊那郷土研究交流の集い特集号
伊那路,60,2,709,2016/02/10,辰野町小野の歴史と石造物,辰野町石造物調査会,2,上伊那郷土研究交流の集い特集号
伊那路,60,2,709,2016/02/10,小野という地域から学ぶ,福澤　浩之,21,上伊那郷土研究交流の集い特集号
伊那路,60,2,709,2016/02/10,古田晃記念館見学記　渋川驍著『柴笛』の血染め原稿との巡り合い,伊藤　一夫,25,上伊那郷土研究交流の集い特集号
伊那路,60,2,709,2016/02/10,「ものの見えたるひかり」寸感の連想,唐木　達雄,28,上伊那郷土研究交流の集い特集号
伊那路,60,2,709,2016/02/10,上伊那郷土研究交流の集いに参加して,赤坂　文隆,31,上伊那郷土研究交流の集い特集号
伊那路,60,2,709,2016/02/10,「夜明け前」,松澤　英太郎,33,上伊那郷土研究交流の集い特集号
伊那路,60,2,709,2016/02/10,高遠町歴史博物館　秋季特別展「戦争の残影」を終えて,林　洋一,34,上伊那郷土研究交流の集い特集号
伊那路,60,2,709,2016/02/10,【高山の植物】（38）ハクセンナズナ　南アルプスで見かけた植物（25）,田中　茂,表紙2,上伊那郷土研究交流の集い特集号
伊那路,60,2,709,2016/02/10,【おとぎ絵姿花彩帖】（20）,橋爪　まんぷ,表紙3,上伊那郷土研究交流の集い特集号
伊那路,60,1,708,2016/01/10,講演「乱世の井月」,宮坂　静生,1,井月特集号
伊那路,60,1,708,2016/01/10,2015年の井月発見句,矢島　太郎,20,井月特集号
伊那路,60,1,708,2016/01/10,慶応2年在大坂　高遠藩兵の足跡を求めて　「祖父の昔語り」より,瀧澤　秀人,24,井月特集号
伊那路,60,1,708,2016/01/10,【おとぎ絵姿花彩帖】（19）,橋爪　まんぷ,表紙3,井月特集号
伊那路,59,12,707,2015/12/10,長野県南信工科短期大学校の開校が間近　平成28年4月開校・県内2番目,山口　通之,1,
伊那路,59,12,707,2015/12/10,諏訪の御柱考（2）陰陽五行思想から謎を解く,田中　清文,7,
伊那路,59,12,707,2015/12/10,「嗚呼痛恨満州開拓の詞」に長藤村が入っていない,伊東　忠康,18,
伊那路,59,12,707,2015/12/10,短歌　破袋大黒柱鬼の首（12）,野溝　直人,21,
伊那路,59,12,707,2015/12/10,高遠藩大手門坂「決闘事件」の真相と後日譚,北原　昌弘,22,
伊那路,59,12,707,2015/12/10,橋本俊明著『正岡子規直門桃澤茂春実暦』感想文,竹入　弘元,27,
伊那路,59,12,707,2015/12/10,伊那を訪れたノーベル賞作家,小牧　崇,29,
伊那路,59,12,707,2015/12/10,日本の子育て（22）黒子,大槻　武治,32,
伊那路,59,12,707,2015/12/10,【文化短信】伊那西地区総合展「体験交流学習　ミニ講座」,大日野　昭美,33,
伊那路,59,12,707,2015/12/10,【高山の植物】（37）シナノショウキラン　南アルプスで見かけた植物（24）,田中　茂,表紙2,
伊那路,59,12,707,2015/12/10,【おとぎ絵姿花彩帖】（18）,橋爪　まんぷ,表紙3,
伊那路,59,11,706,2015/11/10,諏訪の御柱考（1）陰陽五行思想から謎を解く,田中　清文,1,文化・民俗特集号
伊那路,59,11,706,2015/11/10,伊那御柱の昔,三浦　孝美,12,文化・民俗特集号
伊那路,59,11,706,2015/11/10,今泉のお薬師様とイチョウの樹,中崎　隆生,23,文化・民俗特集号
伊那路,59,11,706,2015/11/10,短歌　破袋大黒柱鬼の首（11）,野溝　直人,29,文化・民俗特集号
伊那路,59,11,706,2015/11/10,伊那市内の埋蔵文化財破壊の経過　太平洋戦争終戦後,飯塚　政美,30,文化・民俗特集号
